구분,일시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,power
동해하수종말처리장 태양광,2019-02-25,0,0,0,0,0,0,0,81,338,774,1255,1495,1663,1532,1341,913,490,137,0,0,0,0,0,0,10019
동해하수종말처리장 태양광,2019-02-26,0,0,0,0,0,0,0,77,513,1021,1402,1710,1822,1816,1541,1181,617,115,0,0,0,0,0,0,11815
동해하수종말처리장 태양광,2019-02-27,0,0,0,0,0,0,0,79,259,799,1260,1625,1519,1141,1168,882,218,95,0,0,0,0,0,0,9045
동해하수종말처리장 태양광,2019-02-28,0,0,0,0,0,0,0,85,448,913,1307,1528,1555,1382,1112,565,292,115,0,0,0,0,0,0,9302
동해하수종말처리장 태양광,2019-03-01,0,0,0,0,0,0,0,90,490,995,1357,1621,1742,1708,1505,1116,599,153,0,0,0,0,0,0,11376
동해하수종말처리장 태양광,2019-03-02,0,0,0,0,0,0,0,110,565,1058,1427,1697,1721,1571,1154,725,322,65,0,0,0,0,0,0,10415
동해하수종말처리장 태양광,2019-03-03,0,0,0,0,0,0,0,124,553,1028,1427,1697,1730,1514,904,464,202,65,0,0,0,0,0,0,9708
동해하수종말처리장 태양광,2019-03-04,0,0,0,0,0,0,0,68,506,1060,1305,1631,1708,1595,1507,1132,634,173,0,0,0,0,0,0,11319
동해하수종말처리장 태양광,2019-03-05,0,0,0,0,0,0,0,85,482,965,1262,1436,1512,1408,1033,625,279,83,0,0,0,0,0,0,9170
동해하수종말처리장 태양광,2019-03-06,0,0,0,0,0,0,0,22,164,401,445,527,884,1213,578,371,284,29,0,0,0,0,0,0,4918
동해하수종말처리장 태양광,2019-03-07,0,0,0,0,0,0,0,13,83,49,27,61,416,952,1006,1129,536,135,0,0,0,0,0,0,4407
동해하수종말처리장 태양광,2019-03-08,0,0,0,0,0,0,0,153,670,1174,1521,1787,1899,1845,1638,1265,749,218,2,0,0,0,0,0,12921
동해하수종말처리장 태양광,2019-03-09,0,0,0,0,0,0,0,72,218,508,1332,1698,1798,1597,763,369,182,128,0,0,0,0,0,0,8665
동해하수종말처리장 태양광,2019-03-10,0,0,0,0,0,0,0,86,193,252,360,472,410,376,290,142,27,0,0,0,0,0,0,0,2608
동해하수종말처리장 태양광,2019-03-11,0,0,0,0,0,0,0,167,621,1019,1292,1107,779,623,371,225,92,38,0,0,0,0,0,0,6334
동해하수종말처리장 태양광,2019-03-12,0,0,0,0,0,0,0,155,632,1147,1359,1726,1440,1213,452,315,254,76,0,0,0,0,0,0,8769
동해하수종말처리장 태양광,2019-03-13,0,0,0,0,0,0,0,221,769,1334,1751,1965,2020,1957,1717,1388,841,270,5,0,0,0,0,0,14238
동해하수종말처리장 태양광,2019-03-14,0,0,0,0,0,0,0,236,806,1327,1710,1886,1858,1755,857,574,407,320,9,0,0,0,0,0,11745
동해하수종말처리장 태양광,2019-03-15,0,0,0,0,0,0,2,212,725,1222,1573,1769,1663,1670,562,218,5,16,0,0,0,0,0,0,9637
동해하수종말처리장 태양광,2019-03-16,0,0,0,0,0,0,0,230,848,1319,1683,1903,1823,1906,1748,1127,387,171,14,0,0,0,0,0,13159
동해하수종말처리장 태양광,2019-03-17,0,0,0,0,0,0,2,245,803,1359,1710,1470,1618,1582,1735,1382,839,301,11,0,0,0,0,0,13057
동해하수종말처리장 태양광,2019-03-18,0,0,0,0,0,0,9,283,749,1172,1427,1573,1679,1726,1512,1098,551,180,4,0,0,0,0,0,11963
동해하수종말처리장 태양광,2019-03-19,0,0,0,0,0,0,9,218,673,1112,1449,1660,1746,1665,1417,1084,641,221,9,0,0,0,0,0,11904
동해하수종말처리장 태양광,2019-03-20,0,0,0,0,0,0,5,196,599,711,1024,1073,707,790,418,182,63,2,0,0,0,0,0,0,5770
동해하수종말처리장 태양광,2019-03-21,0,0,0,0,0,0,0,40,178,701,972,401,337,625,1379,1454,949,283,20,0,0,0,0,0,7339
동해하수종말처리장 태양광,2019-03-22,0,0,0,0,0,0,4,77,486,1058,925,1566,1834,1886,1651,632,232,77,9,0,0,0,0,0,10437
동해하수종말처리장 태양광,2019-03-23,0,0,0,0,0,0,11,319,900,1363,1719,1796,1751,1370,743,720,661,387,5,0,0,0,0,0,11745
동해하수종말처리장 태양광,2019-03-24,0,0,0,0,0,0,14,337,920,1444,1775,1987,2039,1971,1791,1487,977,356,20,0,0,0,0,0,15118
동해하수종말처리장 태양광,2019-03-25,0,0,0,0,0,0,20,292,783,1220,1543,1687,1796,1696,1564,1208,716,284,18,0,0,0,0,0,12827
동해하수종말처리장 태양광,2019-03-26,0,0,0,0,0,0,16,266,770,1336,1699,1886,1960,1847,1663,1334,855,317,22,0,0,0,0,0,13971
동해하수종말처리장 태양광,2019-03-27,0,0,0,0,0,0,16,236,531,1096,1456,1477,1676,1651,1363,794,421,189,0,0,0,0,0,0,10906
동해하수종말처리장 태양광,2019-03-28,0,0,0,0,0,0,0,7,56,112,79,90,149,171,230,122,77,27,0,0,0,0,0,0,1120
동해하수종말처리장 태양광,2019-03-29,0,0,0,0,0,0,18,223,436,740,1629,1645,1507,1382,1580,1026,473,142,0,0,0,0,0,0,10801
동해하수종말처리장 태양광,2019-03-30,0,0,0,0,0,0,7,333,956,920,1174,1940,1951,1427,1091,1071,713,180,9,0,0,0,0,0,11772
동해하수종말처리장 태양광,2019-03-31,0,0,0,0,0,0,29,387,851,1462,1811,1912,1481,1224,934,1251,742,349,25,0,0,0,0,0,12458
동해하수종말처리장 태양광,2019-04-01,0,0,0,0,0,0,34,369,941,1438,1723,1530,1181,742,565,682,515,320,25,0,0,0,0,0,10065
동해하수종말처리장 태양광,2019-04-02,0,0,0,0,0,0,32,383,927,1402,1733,1935,2023,1935,1631,877,409,146,20,0,0,0,0,0,13453
동해하수종말처리장 태양광,2019-04-03,0,0,0,0,0,0,36,378,920,1395,1730,1937,2007,1964,1778,1436,940,376,34,0,0,0,0,0,14931
동해하수종말처리장 태양광,2019-04-04,0,0,0,0,0,0,40,389,914,1364,1706,1955,2030,1967,1784,1422,923,392,38,0,0,0,0,0,14924
동해하수종말처리장 태양광,2019-04-05,0,0,0,0,0,0,13,232,693,1246,1636,1822,1944,1616,1618,1291,828,340,38,0,0,0,0,0,13317
동해하수종말처리장 태양광,2019-04-06,0,0,0,0,0,0,58,315,574,1015,1289,1185,646,396,743,626,162,43,2,0,0,0,0,0,7054
동해하수종말처리장 태양광,2019-04-07,0,0,0,0,0,0,59,394,887,1111,1730,1895,1957,1892,1537,1123,601,256,27,0,0,0,0,0,13469
동해하수종말처리장 태양광,2019-04-08,0,0,0,0,0,0,74,394,889,1341,1606,1959,2050,1987,1791,1436,974,419,47,0,0,0,0,0,14967
동해하수종말처리장 태양광,2019-04-09,0,0,0,0,0,0,68,425,857,1222,1046,729,873,711,342,256,85,14,0,0,0,0,0,0,6628
동해하수종말처리장 태양광,2019-04-10,0,0,0,0,0,0,18,49,86,54,137,196,241,362,394,191,74,54,11,0,0,0,0,0,1867
동해하수종말처리장 태양광,2019-04-11,0,0,0,0,0,0,72,479,862,1111,1649,1906,1913,1739,472,518,297,104,34,0,0,0,0,0,11156
동해하수종말처리장 태양광,2019-04-12,0,0,0,0,0,0,81,389,896,1345,1669,1872,1951,1917,1753,1368,904,383,50,0,0,0,0,0,14578
동해하수종말처리장 태양광,2019-04-13,0,0,0,0,0,0,95,392,873,1346,1651,1856,1897,1879,1244,1287,918,436,63,0,0,0,0,0,13937
동해하수종말처리장 태양광,2019-04-14,0,0,0,0,0,0,14,97,104,500,635,639,151,317,423,1219,553,70,7,0,0,0,0,0,4729
동해하수종말처리장 태양광,2019-04-15,0,0,0,0,0,0,79,484,990,1408,1714,1893,1967,1886,1690,1375,914,389,61,0,0,0,0,0,14850
동해하수종말처리장 태양광,2019-04-16,0,0,0,0,0,0,86,470,972,1381,1685,1867,1910,1872,1678,1192,648,259,58,0,0,0,0,0,14078
동해하수종말처리장 태양광,2019-04-17,0,0,0,0,0,0,86,364,896,1409,1699,1882,1946,1899,1726,1411,938,401,74,0,0,0,0,0,14731
동해하수종말처리장 태양광,2019-04-18,0,0,0,0,0,2,113,520,324,378,444,580,1262,637,1309,1132,583,110,2,0,0,0,0,0,7396
동해하수종말처리장 태양광,2019-04-19,0,0,0,0,0,0,7,70,202,322,504,587,475,563,711,920,972,454,79,0,0,0,0,0,5866
동해하수종말처리장 태양광,2019-04-20,0,0,0,0,0,0,103,502,1035,1483,1764,1930,1953,1841,1667,1305,833,391,52,0,0,0,0,0,14859
동해하수종말처리장 태양광,2019-04-21,0,0,0,0,0,2,67,394,538,945,1228,1262,1082,877,828,1071,949,331,63,0,0,0,0,0,9637
동해하수종말처리장 태양광,2019-04-22,0,0,0,0,0,0,113,374,943,1334,1624,1791,1615,1616,1435,1039,756,347,63,0,0,0,0,0,13050
동해하수종말처리장 태양광,2019-04-23,0,0,0,0,0,0,124,439,884,1377,1552,1465,1285,1067,821,544,355,164,13,0,0,0,0,0,10090
동해하수종말처리장 태양광,2019-04-24,0,0,0,0,0,0,36,187,468,867,909,1319,1381,1805,1129,1121,837,385,70,0,0,0,0,0,10514
동해하수종말처리장 태양광,2019-04-25,0,0,0,0,0,2,101,301,612,884,880,423,167,115,153,99,61,16,9,0,0,0,0,0,3823
동해하수종말처리장 태양광,2019-04-26,0,0,0,0,0,0,18,112,130,212,265,500,338,301,229,149,65,31,13,0,0,0,0,0,2363
동해하수종말처리장 태양광,2019-04-27,0,0,0,0,0,4,117,553,1071,1483,1784,1949,2005,1919,1728,1366,742,335,104,0,0,0,0,0,15160
동해하수종말처리장 태양광,2019-04-28,0,0,0,0,0,2,83,290,464,724,497,462,644,871,367,302,515,306,112,0,0,0,0,0,5639
동해하수종말처리장 태양광,2019-04-29,0,0,0,0,0,5,110,333,745,1300,1148,912,673,410,338,259,106,38,11,0,0,0,0,0,6388
동해하수종말처리장 태양광,2019-04-30,0,0,0,0,0,7,76,263,603,1058,1429,1695,1807,1829,1665,1267,459,106,16,0,0,0,0,0,12280
동해하수종말처리장 태양광,2019-05-01,0,0,0,0,0,5,162,322,851,1343,1652,1809,1584,1748,1600,1287,837,382,99,0,0,0,0,0,13681
동해하수종말처리장 태양광,2019-05-02,0,0,0,0,0,9,148,502,976,1402,1701,1859,1899,1820,1676,1375,952,450,99,0,0,0,0,0,14868
동해하수종말처리장 태양광,2019-05-03,0,0,0,0,0,9,139,504,992,1400,1685,1849,1892,1841,1706,1406,958,445,96,0,0,0,0,0,14922
동해하수종말처리장 태양광,2019-05-04,0,0,0,0,0,13,155,466,904,1359,1676,1843,1903,1838,1607,1233,664,331,88,0,0,0,0,0,14080
동해하수종말처리장 태양광,2019-05-05,0,0,0,0,0,9,171,553,774,943,1411,1550,1472,1163,729,1229,916,333,103,0,0,0,0,0,11356
동해하수종말처리장 태양광,2019-05-06,0,0,0,0,0,0,13,40,214,776,941,1381,1687,1103,1751,1469,1028,509,113,0,0,0,0,0,11025
동해하수종말처리장 태양광,2019-05-07,0,0,0,0,0,11,140,576,1076,1489,1744,1764,1521,1883,1710,1386,893,454,108,2,0,0,0,0,14757
동해하수종말처리장 태양광,2019-05-08,0,0,0,0,0,13,149,554,1049,1454,1717,1815,1746,1611,1359,1166,617,353,106,0,0,0,0,0,13709
동해하수종말처리장 태양광,2019-05-09,0,0,0,0,0,13,144,513,922,1327,1393,1536,1660,1661,1595,1294,904,443,113,2,0,0,0,0,13520
동해하수종말처리장 태양광,2019-05-10,0,0,0,0,0,14,153,526,979,1357,1634,1780,1834,1796,1620,1316,886,425,92,2,0,0,0,0,14414
동해하수종말처리장 태양광,2019-05-11,0,0,0,0,0,11,144,533,963,1377,1591,1820,1836,1804,1649,787,490,301,113,4,0,0,0,0,13423
동해하수종말처리장 태양광,2019-05-12,0,0,0,0,0,18,180,527,686,934,1067,1005,445,304,281,277,180,77,29,0,0,0,0,0,6010
동해하수종말처리장 태양광,2019-05-13,0,0,0,0,0,9,173,329,823,1220,1062,1102,1184,1042,878,589,268,121,32,0,0,0,0,0,8832
동해하수종말처리장 태양광,2019-05-14,0,0,0,0,0,20,189,472,945,922,1201,1244,1762,1696,1492,1116,736,337,124,4,0,0,0,0,12260
동해하수종말처리장 태양광,2019-05-15,0,0,0,0,0,23,176,490,900,1060,1168,1192,1557,1742,1566,796,443,383,115,2,0,0,0,0,11613
동해하수종말처리장 태양광,2019-05-16,0,0,0,0,0,18,191,463,842,1060,1184,1600,1768,1714,1521,1246,848,410,113,4,0,0,0,0,12982
동해하수종말처리장 태양광,2019-05-17,0,0,0,0,0,32,185,470,878,1265,1453,1429,1215,1051,1211,688,437,232,81,2,0,0,0,0,10629
동해하수종말처리장 태양광,2019-05-18,0,0,0,0,0,2,58,218,279,256,398,676,868,1188,812,875,607,229,58,0,0,0,0,0,6524
동해하수종말처리장 태양광,2019-05-19,0,0,0,0,0,29,212,513,895,1105,1631,1759,1867,1330,1186,736,697,223,34,0,0,0,0,0,12217
동해하수종말처리장 태양광,2019-05-20,0,0,0,0,0,0,20,43,68,180,164,212,358,553,1649,1400,1004,493,135,4,0,0,0,0,6283
동해하수종말처리장 태양광,2019-05-21,0,0,0,0,0,16,157,576,1057,1435,1696,1849,1708,1453,1451,1319,986,515,137,5,0,0,0,0,14360
동해하수종말처리장 태양광,2019-05-22,0,0,0,0,0,20,166,572,1055,1465,1735,1857,1883,1784,1618,983,1096,551,173,7,0,0,0,0,14965
동해하수종말처리장 태양광,2019-05-23,0,0,0,0,0,20,158,565,1022,1381,1661,1818,1858,1777,1613,1354,949,491,128,5,0,0,0,0,14800
동해하수종말처리장 태양광,2019-05-24,0,0,0,0,0,20,155,556,1012,1390,1654,1804,1843,1791,1600,1310,902,450,126,5,0,0,0,0,14618
동해하수종말처리장 태양광,2019-05-25,0,0,0,0,0,34,207,500,927,761,1391,1361,1489,1242,1312,707,648,443,122,9,0,0,0,0,11153
동해하수종말처리장 태양광,2019-05-26,0,0,0,0,0,47,281,583,1004,1357,1627,1752,1778,1735,1544,1224,814,414,130,5,0,0,0,0,14295
동해하수종말처리장 태양광,2019-05-27,0,0,0,0,0,0,58,70,95,234,430,534,1075,1251,572,583,484,61,92,25,0,0,0,0,5564
동해하수종말처리장 태양광,2019-05-28,0,0,0,0,0,27,211,454,668,684,997,1333,1530,1544,1481,1435,1026,535,149,9,0,0,0,0,12083
동해하수종말처리장 태양광,2019-05-29,0,0,0,0,0,34,180,585,1039,1424,1679,1809,1843,1825,1672,1390,990,495,160,9,0,0,0,0,15134
동해하수종말처리장 태양광,2019-05-30,0,0,0,0,0,43,257,475,751,1251,1411,1457,1402,985,958,824,450,131,27,0,0,0,0,0,10422
동해하수종말처리장 태양광,2019-05-31,0,0,0,0,0,13,209,549,1017,1013,1638,1840,1872,1656,1661,1242,862,509,149,11,0,0,0,0,14241
동해하수종말처리장 태양광,2019-06-01,0,0,0,0,0,25,166,572,1021,1352,1598,1714,1645,1456,1262,986,747,515,164,14,0,0,0,0,13237
동해하수종말처리장 태양광,2019-06-02,0,0,0,0,0,22,173,567,976,1370,1660,1721,1820,1818,1643,1361,959,515,157,11,0,0,0,0,14773
동해하수종말처리장 태양광,2019-06-03,0,0,0,0,0,36,200,506,868,1210,1454,1606,1656,1643,1476,1224,877,446,144,11,0,0,0,0,13357
동해하수종말처리장 태양광,2019-06-04,0,0,0,0,0,31,180,506,792,1235,1510,1640,1697,1656,1476,1226,860,452,148,16,0,0,0,0,13425
동해하수종말처리장 태양광,2019-06-05,0,0,0,0,0,29,173,464,803,1310,1566,1294,1422,1710,1550,1287,895,473,149,13,0,0,0,0,13138
동해하수종말처리장 태양광,2019-06-06,0,0,0,0,0,16,140,257,616,1084,887,371,283,482,412,322,149,22,2,0,0,0,0,0,5043
동해하수종말처리장 태양광,2019-06-07,0,0,0,0,0,0,2,34,27,59,92,67,146,104,104,117,76,58,16,0,0,0,0,0,902
동해하수종말처리장 태양광,2019-06-08,0,0,0,0,0,27,207,594,711,1289,1636,1667,1777,1741,1622,1359,958,466,130,20,0,0,0,0,14204
동해하수종말처리장 태양광,2019-06-09,0,0,0,0,0,11,202,225,461,644,1042,1364,1166,983,997,686,333,95,13,0,0,0,0,0,8222
동해하수종말처리장 태양광,2019-06-10,0,0,0,0,0,4,45,274,517,475,1073,1244,1408,1273,817,763,281,135,95,0,0,0,0,0,8404
동해하수종말처리장 태양광,2019-06-11,0,0,0,0,0,11,88,173,302,211,155,671,994,425,436,207,290,342,119,4,0,0,0,0,4428
동해하수종말처리장 태양광,2019-06-12,0,0,0,0,0,23,166,565,1026,1399,1665,1822,1879,1823,1667,1400,1026,554,164,11,0,0,0,0,15190
동해하수종말처리장 태양광,2019-06-13,0,0,0,0,0,23,167,542,988,1386,1647,1784,1823,1715,1618,1368,985,511,148,11,0,0,0,0,14716
동해하수종말처리장 태양광,2019-06-14,0,0,0,0,0,16,122,297,470,837,1163,986,846,898,481,283,169,106,32,0,0,0,0,0,6706
동해하수종말처리장 태양광,2019-06-15,0,0,0,0,0,16,146,380,601,819,1391,1562,1766,1787,1629,590,355,110,0,0,0,0,0,0,11152
동해하수종말처리장 태양광,2019-06-16,0,0,0,0,0,0,20,166,526,1130,1269,963,1120,1183,1487,1006,896,551,176,7,0,0,0,0,10500
동해하수종말처리장 태양광,2019-06-17,0,0,0,0,0,20,108,468,817,1296,1607,1739,1793,1746,1591,1292,887,504,162,9,0,0,0,0,14039
동해하수종말처리장 태양광,2019-06-18,0,0,0,0,0,20,97,538,598,743,632,571,1010,868,938,920,230,76,25,0,0,0,0,0,7266
동해하수종말처리장 태양광,2019-06-19,0,0,0,0,0,0,121,342,895,1199,511,1400,941,1422,1609,1323,961,583,171,13,0,0,0,0,11491
동해하수종말처리장 태양광,2019-06-20,0,0,0,0,0,18,158,535,967,1307,1557,1737,1807,1750,1541,1258,877,425,115,7,0,0,0,0,14059
동해하수종말처리장 태양광,2019-06-21,0,0,0,0,0,20,160,445,812,1300,1571,1750,1161,914,340,193,47,67,22,0,0,0,0,0,8802
동해하수종말처리장 태양광,2019-06-22,0,0,0,0,0,20,160,533,992,1381,1649,1801,1849,1807,1660,1404,1031,547,173,9,0,0,0,0,15016
동해하수종말처리장 태양광,2019-06-23,0,0,0,0,0,7,97,360,716,1379,1197,1699,1829,1701,1629,1375,1010,551,162,9,0,0,0,0,13721
동해하수종말처리장 태양광,2019-06-24,0,0,0,0,0,14,194,416,979,1339,1627,1791,1838,1800,1661,1408,1030,560,167,11,0,0,0,0,14835
동해하수종말처리장 태양광,2019-06-25,0,0,0,0,0,23,167,504,940,1303,1568,1744,1811,1762,1625,1336,815,511,180,13,0,0,0,0,14302
동해하수종말처리장 태양광,2019-06-26,0,0,0,0,0,43,155,529,508,1107,1453,1106,635,398,245,153,121,121,61,5,0,0,0,0,6640
동해하수종말처리장 태양광,2019-06-27,0,0,0,0,0,2,59,122,328,625,1136,1454,1318,1710,1643,1395,607,279,151,5,0,0,0,0,10834
동해하수종말처리장 태양광,2019-06-28,0,0,0,0,0,0,85,281,527,805,1332,1600,1764,1714,1127,691,407,209,38,0,0,0,0,0,10580
동해하수종말처리장 태양광,2019-06-29,0,0,0,0,0,0,11,128,130,207,335,664,1501,974,794,385,265,131,68,5,0,0,0,0,5598
동해하수종말처리장 태양광,2019-06-30,0,0,0,0,0,13,162,419,675,616,931,1062,1481,1557,1028,925,850,502,106,0,0,0,0,0,10327
동해하수종말처리장 태양광,2019-07-01,0,0,0,0,0,0,43,178,248,425,646,1095,1525,1334,842,785,745,398,221,40,0,0,0,0,8525
동해하수종말처리장 태양광,2019-07-02,0,0,0,0,0,9,126,499,934,1296,1553,1719,1787,1733,1543,1328,970,531,167,9,0,0,0,0,14204
동해하수종말처리장 태양광,2019-07-03,0,0,0,0,0,20,178,441,905,1235,1305,1645,1489,1098,794,796,643,194,32,0,0,0,0,0,10775
동해하수종말처리장 태양광,2019-07-04,0,0,0,0,0,11,135,482,914,1280,1561,1706,1777,1726,1602,1345,999,527,203,20,0,0,0,0,14288
동해하수종말처리장 태양광,2019-07-05,0,0,0,0,0,25,162,473,839,1222,1476,1537,1710,1705,1588,1332,967,533,158,9,0,0,0,0,13736
동해하수종말처리장 태양광,2019-07-06,0,0,0,0,0,25,187,513,896,1242,1517,1675,1744,1701,1557,1294,954,499,97,2,0,0,0,0,13903
동해하수종말처리장 태양광,2019-07-07,0,0,0,0,0,13,99,182,628,833,1053,1017,1462,1454,670,761,713,261,101,11,0,0,0,0,9258
동해하수종말처리장 태양광,2019-07-08,0,0,0,0,0,0,45,140,304,247,434,877,706,1561,968,875,902,385,122,0,0,0,0,0,7566
동해하수종말처리장 태양광,2019-07-09,0,0,0,0,0,0,34,92,495,547,1249,1506,1285,1382,1100,1091,515,283,76,4,0,0,0,0,9659
동해하수종말처리장 태양광,2019-07-10,0,0,0,0,0,2,16,68,121,106,214,225,158,139,113,86,50,23,0,0,0,0,0,0,1321
동해하수종말처리장 태양광,2019-07-11,0,0,0,0,0,0,0,14,52,34,131,336,743,734,911,713,322,149,104,0,0,0,0,0,4243
동해하수종말처리장 태양광,2019-07-12,0,0,0,0,0,7,184,504,931,1346,1598,1776,1717,1228,1341,1460,1024,533,157,20,0,0,0,0,13826
동해하수종말처리장 태양광,2019-07-13,0,0,0,0,0,16,133,484,747,713,1001,1338,1697,1654,1553,1305,697,275,106,4,0,0,0,0,11723
동해하수종말처리장 태양광,2019-07-14,0,0,0,0,0,14,149,401,837,1262,1532,1684,990,765,506,616,302,175,95,5,0,0,0,0,9333
동해하수종말처리장 태양광,2019-07-15,0,0,0,0,0,4,68,158,108,180,484,534,844,902,855,356,94,25,16,0,0,0,0,0,4628
동해하수종말처리장 태양광,2019-07-16,0,0,0,0,0,0,58,248,259,362,821,1128,1296,1357,1071,740,320,140,5,0,0,0,0,0,7805
동해하수종말처리장 태양광,2019-07-17,0,0,0,0,0,27,234,205,783,1264,1463,1607,1615,1397,644,544,608,315,92,0,0,0,0,0,10798
동해하수종말처리장 태양광,2019-07-18,0,0,0,0,0,0,77,313,691,1204,1474,1035,1085,974,1082,1226,967,499,126,13,0,0,0,0,10766
동해하수종말처리장 태양광,2019-07-19,0,0,0,0,0,5,126,448,716,931,1007,1379,1287,1193,1249,785,400,110,23,0,0,0,0,0,9659
동해하수종말처리장 태양광,2019-07-20,0,0,0,0,0,0,45,61,43,146,117,95,126,56,58,36,110,29,0,0,0,0,0,0,922
동해하수종말처리장 태양광,2019-07-21,0,0,0,0,0,0,99,128,243,250,277,520,389,581,698,796,482,238,83,7,0,0,0,0,4791
동해하수종말처리장 태양광,2019-07-22,0,0,0,0,0,4,110,416,850,1186,459,1385,1674,1552,1539,1253,940,517,155,0,0,0,0,0,12040
동해하수종말처리장 태양광,2019-07-23,0,0,0,0,0,13,117,457,900,1246,1241,1280,1107,1129,1233,1044,934,346,59,0,0,0,0,0,11106
동해하수종말처리장 태양광,2019-07-24,0,0,0,0,0,0,117,256,191,349,517,1302,1462,1573,895,299,151,383,151,7,0,0,0,0,7653
동해하수종말처리장 태양광,2019-07-25,0,0,0,0,0,5,149,97,598,223,1273,1572,904,571,1150,346,509,200,49,0,0,0,0,0,7646
동해하수종말처리장 태양광,2019-07-26,0,0,0,0,0,0,0,95,117,103,332,682,337,342,265,418,148,162,155,4,0,0,0,0,3160
동해하수종말처리장 태양광,2019-07-27,0,0,0,0,0,5,178,319,862,1235,1528,1521,1494,1030,1208,1294,945,500,139,0,0,0,0,0,12258
동해하수종말처리장 태양광,2019-07-28,0,0,0,0,0,2,58,187,477,594,477,666,1175,1278,427,270,67,104,16,0,0,0,0,0,5798
동해하수종말처리장 태양광,2019-07-29,0,0,0,0,0,0,77,176,504,859,994,1271,1609,1645,1481,799,729,353,166,4,0,0,0,0,10667
동해하수종말처리장 태양광,2019-07-30,0,0,0,0,0,4,101,313,416,421,954,716,392,805,515,571,675,153,148,4,0,0,0,0,6188
동해하수종말처리장 태양광,2019-07-31,0,0,0,0,0,2,189,481,943,1390,673,1287,1069,1129,1148,1276,927,470,25,0,0,0,0,0,11009
동해하수종말처리장 태양광,2019-08-01,0,0,0,0,0,0,144,421,916,1312,1572,1685,1690,1633,1510,1211,612,427,117,0,0,0,0,0,13250
동해하수종말처리장 태양광,2019-08-02,0,0,0,0,0,0,85,400,823,1177,1467,1627,1679,1647,1525,1278,817,220,74,0,0,0,0,0,12819
동해하수종말처리장 태양광,2019-08-03,0,0,0,0,0,0,95,360,851,995,1397,1647,1465,1294,232,112,270,131,63,0,0,0,0,0,8912
동해하수종말처리장 태양광,2019-08-04,0,0,0,0,0,0,85,376,729,715,918,1380,1456,1417,1010,1024,553,178,52,0,0,0,0,0,9893
동해하수종말처리장 태양광,2019-08-05,0,0,0,0,0,0,101,387,787,1154,1451,1625,1694,1669,1485,1258,542,351,117,0,0,0,0,0,12621
동해하수종말처리장 태양광,2019-08-06,0,0,0,0,0,0,103,378,715,1055,1116,1334,891,1118,1100,563,387,216,13,0,0,0,0,0,8989
동해하수종말처리장 태양광,2019-08-07,0,0,0,0,0,0,0,90,245,432,421,153,58,90,403,193,176,149,4,0,0,0,0,0,2414
동해하수종말처리장 태양광,2019-08-08,0,0,0,0,0,0,43,198,385,587,720,776,743,1319,1384,1139,491,189,137,0,0,0,0,0,8111
동해하수종말처리장 태양광,2019-08-09,0,0,0,0,0,0,45,389,945,1145,1467,1652,1566,1696,1546,1312,729,491,101,0,0,0,0,0,13084
동해하수종말처리장 태양광,2019-08-10,0,0,0,0,0,2,130,358,722,1071,1321,1490,1645,1643,1456,1098,835,286,40,0,0,0,0,0,12097
동해하수종말처리장 태양광,2019-08-11,0,0,0,0,0,0,104,497,720,839,652,547,743,583,437,347,263,146,27,0,0,0,0,0,5905
동해하수종말처리장 태양광,2019-08-12,0,0,0,0,0,0,79,468,479,790,916,1426,1609,1060,1240,616,851,382,43,0,0,0,0,0,9959
동해하수종말처리장 태양광,2019-08-13,0,0,0,0,0,0,13,117,216,364,623,754,891,1355,1211,918,814,436,99,0,0,0,0,0,7811
동해하수종말처리장 태양광,2019-08-14,0,0,0,0,0,0,49,77,171,407,587,1048,965,1049,630,468,283,232,41,0,0,0,0,0,6007
동해하수종말처리장 태양광,2019-08-15,0,0,0,0,0,0,0,0,0,20,146,235,86,162,151,41,43,9,0,0,0,0,0,0,893
동해하수종말처리장 태양광,2019-08-16,0,0,0,0,0,0,99,254,907,1240,1546,1688,1521,1512,1584,1292,767,472,90,0,0,0,0,0,12972
동해하수종말처리장 태양광,2019-08-17,0,0,0,0,0,0,101,382,821,1210,1411,1341,1265,1456,1390,1121,464,99,20,0,0,0,0,0,11081
동해하수종말처리장 태양광,2019-08-18,0,0,0,0,0,0,166,520,932,1237,1503,1710,1760,1721,1480,1289,529,248,38,0,0,0,0,0,13133
동해하수종말처리장 태양광,2019-08-19,0,0,0,0,0,0,74,362,770,1042,1312,1292,1368,1085,1309,904,558,254,92,0,0,0,0,0,10422
동해하수종말처리장 태양광,2019-08-20,0,0,0,0,0,0,83,358,675,340,533,1089,1552,1598,1413,1102,392,117,7,0,0,0,0,0,9259
동해하수종말처리장 태양광,2019-08-21,0,0,0,0,0,0,92,313,747,947,1447,1564,1496,1532,1080,628,421,173,36,0,0,0,0,0,10476
동해하수종말처리장 태양광,2019-08-22,0,0,0,0,0,0,11,112,207,335,331,778,1341,1316,1053,1175,781,254,90,0,0,0,0,0,7784
동해하수종말처리장 태양광,2019-08-23,0,0,0,0,0,0,45,376,727,1148,1397,1527,1229,1622,1411,810,311,333,67,0,0,0,0,0,11003
동해하수종말처리장 태양광,2019-08-24,0,0,0,0,0,0,86,180,436,410,684,478,464,554,529,499,373,356,63,0,0,0,0,0,5112
